date,part,company,country,city,price,date,Price_euro,id
2017-10-08 13:53:09,76335-006,Eimbee,France,Amiens,374.24€,2017-10-08 13:53:09,374.24,10728
2017-10-08 16:05:31,43419-018,Lajo,Greece,Thessaloniki,227.04€,2017-10-08 16:05:31,227.04,10729
2017-10-08 19:42:31,37205-992,Brainsphere,Portugal,Braga,314.16€,2017-10-08 19:42:31,314.16,10730
2017-10-09 03:06:08,58668-4281,Shufflebeat,Portugal,Porto,481.55€,2017-10-09 03:06:08,481.55,10731
2017-10-09 06:41:48,54973-9150,Flipstorm,France,Nanterre,916.92€,2017-10-09 06:41:48,916.92,10732
2017-10-09 07:27:54,21695-267,Flipstorm,France,Nanterre,250.38€,2017-10-09 07:27:54,250.38,10733
2017-10-09 09:39:06,17156-617,Twitterbeat,France,Annecy,709.95€,2017-10-09 09:39:06,709.95,10734
2017-10-09 09:46:38,68462-565,Flipstorm,Greece,Athens,1067.29€,2017-10-09 09:46:38,1067.29,10735
2017-10-09 09:59:17,0228-2167,Thoughtmix,Portugal,Amadora,896.14€,2017-10-09 09:59:17,896.14,10736
2017-10-09 10:07:15,54868-0823,Thoughtmix,Portugal,Amadora,185.98€,2017-10-09 10:07:15,185.98,10737
2017-10-09 11:49:21,58668-4281,Realpoint,Portugal,Lisbon,424.71€,2017-10-09 11:49:21,424.71,10738
2017-10-09 16:24:31,0268-1401,Lajo,Greece,Thessaloniki,800.41€,2017-10-09 16:24:31,800.41,10739
2017-10-09 18:09:15,49035-530,Roodel,Portugal,Aranhas,880.73€,2017-10-09 18:09:15,880.73,10740
2017-10-09 18:36:16,49288-0285,Lajo,Greece,Thessaloniki,837.31€,2017-10-09 18:36:16,837.31,10741
2017-10-09 21:50:27,68084-172,Ntags,Portugal,Lisbon,444.71€,2017-10-09 21:50:27,444.71,10742
2017-10-09 22:36:16,42254-213,Yozio,Greece,Patras,186.29€,2017-10-09 22:36:16,186.29,10743
2017-10-09 22:43:51,67544-356,Buzzbean,Germany,Düsseldorf,488.99€,2017-10-09 22:43:51,488.99,10744
2017-10-09 23:23:02,58118-5060,Twitterbeat,France,Annecy,229.98€,2017-10-09 23:23:02,229.98,10745
2017-10-09 23:25:04,49349-314,Brainsphere,Portugal,Braga,507.53€,2017-10-09 23:25:04,507.53,10746
2017-10-10 00:56:01,17156-617,Ntags,Portugal,Lisbon,1184.68€,2017-10-10 00:56:01,1184.68,10747
2017-10-10 02:00:17,54473-578,Eimbee,France,Amiens,162.57€,2017-10-10 02:00:17,162.57,10748
2017-10-10 04:50:49,61398-0828,Buzzbean,Germany,Düsseldorf,378.9€,2017-10-10 04:50:49,378.9,10749
2017-10-10 06:11:02,49999-737,Thoughtmix,Portugal,Amadora,886.39€,2017-10-10 06:11:02,886.39,10750
2017-10-10 06:33:15,51346-126,Twitterbeat,France,Annecy,114.28€,2017-10-10 06:33:15,114.28,10751
2017-10-10 07:09:01,0228-2167,Chatterbridge,Spain,Barcelona,1158.24€,2017-10-10 07:09:01,1158.24,10752
2017-10-10 11:30:57,51346-126,Shufflebeat,Portugal,Porto,80.59€,2017-10-10 11:30:57,80.59,10753
2017-10-10 13:07:22,54868-0823,Avaveo,France,Nice,149.57€,2017-10-10 13:07:22,149.57,10754
2017-10-10 16:54:25,68084-172,Thoughtmix,Portugal,Amadora,692.49€,2017-10-10 16:54:25,692.49,10755
2017-10-10 18:49:02,52343-025,Brainsphere,Portugal,Braga,1157.66€,2017-10-10 18:49:02,1157.66,10756
2017-10-10 20:16:51,42254-213,Lajo,Greece,Thessaloniki,234.79€,2017-10-10 20:16:51,234.79,10757
2017-10-10 21:42:07,49349-471,Shufflebeat,Portugal,Porto,823.46€,2017-10-10 21:42:07,823.46,10758
2017-10-11 00:04:57,55700-014,Ntags,Portugal,Lisbon,660.46€,2017-10-11 00:04:57,660.46,10759
2017-10-11 00:58:20,55856-0003,Buzzbean,Germany,Düsseldorf,698.13€,2017-10-11 00:58:20,698.13,10760
2017-10-11 01:26:11,35356-325,Twitterbeat,France,Annecy,314.86€,2017-10-11 01:26:11,314.86,10761
2017-10-11 03:25:33,36800-952,Chatterbridge,Spain,Barcelona,216.62€,2017-10-11 03:25:33,216.62,10762
2017-10-11 03:44:37,52959-433,Twitterbeat,France,Annecy,338.31€,2017-10-11 03:44:37,338.31,10763
2017-10-11 08:24:33,16729-167,Chatterbridge,Spain,Barcelona,-34.51€,2017-10-11 08:24:33,34.51,10764
2017-10-11 08:27:58,49288-0285,Shufflebeat,Portugal,Porto,1101.25€,2017-10-11 08:27:58,1101.25,10765
2017-10-11 09:13:56,21695-931,Yozio,Greece,Patras,560.19€,2017-10-11 09:13:56,560.19,10766
2017-10-11 13:37:32,24385-268,Chatterbridge,Spain,Barcelona,210.95€,2017-10-11 13:37:32,210.95,10767
2017-10-11 17:03:18,52959-433,Chatterbridge,Spain,Barcelona,328.94€,2017-10-11 17:03:18,328.94,10768
2017-10-11 20:06:58,49349-106,Roodel,Portugal,Aranhas,920.16€,2017-10-11 20:06:58,920.16,10769
2017-10-11 22:19:12,48951-4042,Twitterbeat,France,Annecy,265.14€,2017-10-11 22:19:12,265.14,10770
2017-10-12 03:48:53,13537-468,Realpoint,Portugal,Lisbon,619.32€,2017-10-12 03:48:53,619.32,10771
2017-10-12 10:02:33,62756-707,Chatterbridge,Spain,Barcelona,477.57€,2017-10-12 10:02:33,477.57,10772
2017-10-12 11:37:20,0699-7041,Gabcube,Spain,Almada,880.48€,2017-10-12 11:37:20,880.48,10773
2017-10-12 12:21:49,51346-145,Brainsphere,Portugal,Braga,945.96€,2017-10-12 12:21:49,945.96,10774
2017-10-12 12:35:01,48951-4042,Riffpath,Greece,Heraklion,221.6€,2017-10-12 12:35:01,221.6,10775
2017-10-12 12:37:10,49288-0655,Yozio,Greece,Patras,212.38€,2017-10-12 12:37:10,212.38,10776
2017-10-12 12:49:21,68233-011,Shufflebeat,Portugal,Porto,689.09€,2017-10-12 12:49:21,689.09,10777
2017-10-12 14:44:21,49288-0285,Chatterbridge,Spain,Barcelona,787.29€,2017-10-12 14:44:21,787.29,10778
2017-10-12 17:30:04,67046-030,Twitterbeat,France,Annecy,134.94€,2017-10-12 17:30:04,134.94,10779
2017-10-12 18:16:08,70253-307,Chatterbridge,Spain,Barcelona,987.33€,2017-10-12 18:16:08,987.33,10780
2017-10-12 20:40:45,13537-259,Thoughtmix,Portugal,Amadora,702.45€,2017-10-12 20:40:45,702.45,10781
2017-10-12 23:04:08,68462-565,Thoughtmix,Portugal,Amadora,870.14€,2017-10-12 23:04:08,870.14,10782
2017-10-13 04:12:02,68084-172,Chatterbridge,Spain,Barcelona,374.11€,2017-10-13 04:12:02,374.11,10783
2017-10-13 04:37:28,52125-136,Ntags,Portugal,Lisbon,437.84€,2017-10-13 04:37:28,437.84,10784
2017-10-13 04:53:50,36987-1697,Twitterbeat,France,Annecy,756.75€,2017-10-13 04:53:50,756.75,10785
2017-10-13 07:46:13,68233-011,Shufflebeat,Portugal,Porto,645.07€,2017-10-13 07:46:13,645.07,10786
2017-10-13 09:29:41,50563-113,Twitterbeat,France,Annecy,759.93€,2017-10-13 09:29:41,759.93,10787
2017-10-13 12:06:53,52125-444,Gabcube,Spain,Almada,273.97€,2017-10-13 12:06:53,273.97,10788
2017-10-13 14:52:21,68462-565,Brainsphere,Portugal,Braga,984.57€,2017-10-13 14:52:21,984.57,10789
2017-10-13 16:19:50,54868-0823,Roodel,Portugal,Aranhas,137.56€,2017-10-13 16:19:50,137.56,10790
2017-10-13 16:50:38,0699-7041,Thoughtmix,Portugal,Amadora,727.91€,2017-10-13 16:50:38,727.91,10791
2017-10-13 16:52:48,58118-5060,Thoughtmix,Portugal,Amadora,99.74€,2017-10-13 16:52:48,99.74,10792
2017-10-13 18:35:52,52380-1102,Twitterbeat,France,Annecy,121.48€,2017-10-13 18:35:52,121.48,10793
2017-10-14 00:57:03,55856-0003,Teklist,Netherlands,Arnhem,655.65€,2017-10-14 00:57:03,655.65,10794
2017-10-14 01:22:30,54973-9150,Gevee,France,Champagnole,962.59€,2017-10-14 01:22:30,962.59,10795
2017-10-14 03:04:54,54868-0823,Avaveo,France,Nice,153.99€,2017-10-14 03:04:54,153.99,10796
2017-10-14 03:14:49,51523-002,Thoughtmix,Portugal,Amadora,656.51€,2017-10-14 03:14:49,656.51,10797
2017-10-14 03:28:22,55700-014,Twitterbeat,France,Annecy,647.63€,2017-10-14 03:28:22,647.63,10798
2017-10-14 03:36:41,50458-560,Flipstorm,Greece,Athens,284.04€,2017-10-14 03:36:41,284.04,10799
2017-10-14 07:17:46,49738-105,Chatterbridge,Spain,Barcelona,493.63€,2017-10-14 07:17:46,493.63,10800
2017-10-14 14:09:01,49967-724,Ntags,Portugal,Lisbon,569.1€,2017-10-14 14:09:01,569.1,10801
2017-10-14 16:47:12,51346-145,Thoughtmix,Portugal,Amadora,953.66€,2017-10-14 16:47:12,953.66,10802
2017-10-14 17:53:33,37205-992,Chatterbridge,Spain,Barcelona,750.02€,2017-10-14 17:53:33,750.02,10803
2017-10-14 19:36:13,35356-325,Ntags,Portugal,Lisbon,362.92€,2017-10-14 19:36:13,362.92,10804
2017-10-14 20:59:43,59779-601,Yozio,Greece,Patras,176.7€,2017-10-14 20:59:43,176.7,10805
2017-10-14 21:26:06,67046-030,Twitterbeat,France,Annecy,151.31€,2017-10-14 21:26:06,151.31,10806
2017-10-14 21:31:13,55566-2100,Thoughtmix,Portugal,Amadora,873.3€,2017-10-14 21:31:13,873.3,10807
2017-10-14 22:27:08,51523-002,Chatterbridge,Spain,Barcelona,846.78€,2017-10-14 22:27:08,846.78,10808
2017-10-15 00:47:59,52125-136,Ntags,Portugal,Lisbon,207.51€,2017-10-15 00:47:59,207.51,10809
2017-10-15 03:04:30,68752-024,Ntags,Portugal,Lisbon,885.2€,2017-10-15 03:04:30,885.2,10810
2017-10-15 03:21:27,51060-032,Twitterbeat,France,Annecy,719.27€,2017-10-15 03:21:27,719.27,10811
2017-10-15 04:05:48,54868-5165,Buzzbean,Germany,Düsseldorf,266.72€,2017-10-15 04:05:48,266.72,10812
2017-10-15 07:24:04,37205-951,Shufflebeat,Portugal,Porto,326.56€,2017-10-15 07:24:04,326.56,10813
2017-10-15 07:29:16,49520-501,Lajo,Greece,Thessaloniki,910.74€,2017-10-15 07:29:16,910.74,10814
2017-10-15 08:08:58,51346-145,Shufflebeat,Portugal,Porto,995.38€,2017-10-15 08:08:58,995.38,10815
2017-10-15 11:34:10,76314-002,Buzzbean,Germany,Düsseldorf,455.42€,2017-10-15 11:34:10,455.42,10816
2017-10-15 12:54:18,54868-0823,Thoughtmix,Portugal,Amadora,224.61€,2017-10-15 12:54:18,224.61,10817
2017-10-15 19:36:02,37205-951,Twitterbeat,France,Annecy,188.25€,2017-10-15 19:36:02,188.25,10818
2017-10-15 20:03:04,24286-1562,Yozio,Greece,Patras,350.28€,2017-10-15 20:03:04,350.28,10819
2017-10-15 20:59:59,50458-560,Twitterbeat,France,Annecy,1481.65€,2017-10-15 20:59:59,1481.65,10820
2017-10-15 23:59:47,36987-1697,Shufflebeat,Portugal,Porto,886.65€,2017-10-15 23:59:47,886.65,10821
2017-10-16 00:05:08,55566-2100,Brainsphere,Portugal,Braga,714.98€,2017-10-16 00:05:08,714.98,10822
2017-10-16 00:51:58,62756-707,Brainsphere,Portugal,Braga,117.21€,2017-10-16 00:51:58,117.21,10823
2017-10-16 04:54:02,0268-6107,Thoughtmix,Portugal,Amadora,481.5€,2017-10-16 04:54:02,481.5,10824
2017-10-16 10:25:25,52959-433,Gabcube,Spain,Almada,332.0€,2017-10-16 10:25:25,332.0,10825
2017-10-16 12:13:16,0699-7041,Twitterbeat,France,Annecy,817.53€,2017-10-16 12:13:16,817.53,10826
2017-10-16 12:56:56,49349-314,Brainsphere,Portugal,Braga,501.18€,2017-10-16 12:56:56,501.18,10827
2017-10-16 14:49:06,51346-145,Eimbee,France,Amiens,1003.47€,2017-10-16 14:49:06,1003.47,10828
2017-10-16 17:39:55,62756-707,Ntags,Portugal,Lisbon,352.64€,2017-10-16 17:39:55,352.64,10829
2017-10-16 22:50:24,68084-172,Thoughtmix,Portugal,Amadora,661.91€,2017-10-16 22:50:24,661.91,10830
2017-10-17 00:39:54,16590-177,Thoughtmix,Portugal,Amadora,1153.86€,2017-10-17 00:39:54,1153.86,10831
2017-10-17 00:52:08,52959-433,Rhycero,France,Arcueil,337.07€,2017-10-17 00:52:08,337.07,10832
2017-10-17 03:17:27,62756-707,Flipstorm,Greece,Athens,311.77€,2017-10-17 03:17:27,311.77,10833
2017-10-17 03:49:58,58668-4281,Twitterbeat,France,Annecy,503.64€,2017-10-17 03:49:58,503.64,10834
2017-10-17 04:09:00,62756-707,Gabcube,Spain,Almada,413.28€,2017-10-17 04:09:00,413.28,10835
2017-10-17 13:02:22,76314-002,Chatterbridge,Spain,Barcelona,475.74€,2017-10-17 13:02:22,475.74,10836
2017-10-17 14:03:58,49999-737,Shufflebeat,Portugal,Porto,848.22€,2017-10-17 14:03:58,848.22,10837
2017-10-17 14:39:33,76454-100,Shufflebeat,Portugal,Porto,112.25€,2017-10-17 14:39:33,112.25,10838
2017-10-17 19:31:22,49738-105,Brainsphere,Portugal,Braga,588.37€,2017-10-17 19:31:22,588.37,10839
2017-10-17 20:07:08,21695-267,Twitterbeat,France,Annecy,438.9€,2017-10-17 20:07:08,438.9,10840
2017-10-17 21:38:13,76314-002,Chatterbridge,Spain,Barcelona,445.64€,2017-10-17 21:38:13,445.64,10841
2017-10-18 01:20:58,62011-0219,Ntags,Portugal,Lisbon,816.46€,2017-10-18 01:20:58,816.46,10842
2017-10-18 02:54:15,16714-295,Brainsphere,Portugal,Braga,783.61€,2017-10-18 02:54:15,783.61,10843
2017-10-18 03:07:03,62011-0219,Roodel,Portugal,Aranhas,869.93€,2017-10-18 03:07:03,869.93,10844
2017-10-18 04:06:22,0268-1604,Roodel,Portugal,Aranhas,131.46€,2017-10-18 04:06:22,131.46,10845
2017-10-18 06:25:08,68462-565,Thoughtmix,Portugal,Amadora,846.9€,2017-10-18 06:25:08,846.9,10846
2017-10-18 08:22:13,68462-565,Chatterbridge,Spain,Barcelona,1110.5€,2017-10-18 08:22:13,1110.5,10847
2017-10-18 09:08:25,16729-167,Twitterbeat,France,Annecy,689.67€,2017-10-18 09:08:25,689.67,10848
2017-10-18 09:16:20,55700-014,Thoughtmix,Portugal,Amadora,588.52€,2017-10-18 09:16:20,588.52,10849
2017-10-18 11:02:29,16714-295,Yozio,Greece,Patras,672.12€,2017-10-18 11:02:29,672.12,10850
2017-10-18 12:57:04,49520-501,Ntags,Portugal,Lisbon,628.28€,2017-10-18 12:57:04,628.28,10851
2017-10-18 13:29:20,62670-4404,Ntags,Portugal,Lisbon,244.7€,2017-10-18 13:29:20,244.7,10852
2017-10-18 16:03:02,50458-560,Shufflebeat,Portugal,Porto,469.02€,2017-10-18 16:03:02,469.02,10853
2017-10-18 16:03:57,54092-515,Twitterbeat,France,Annecy,777.98€,2017-10-18 16:03:57,777.98,10854
2017-10-18 18:48:05,68752-024,Twitterbeat,France,Annecy,782.41€,2017-10-18 18:48:05,782.41,10855
2017-10-18 21:49:37,55289-164,Roodel,Portugal,Aranhas,275.29€,2017-10-18 21:49:37,275.29,10856
2017-10-18 23:16:46,59779-601,Shufflebeat,Portugal,Porto,247.99€,2017-10-18 23:16:46,247.99,10857
2017-10-18 23:18:07,62011-0219,Yozio,Greece,Patras,744.19€,2017-10-18 23:18:07,744.19,10858
2017-10-19 00:38:39,16714-295,Twitterbeat,France,Annecy,656.56€,2017-10-19 00:38:39,656.56,10859
2017-10-19 03:12:05,49349-471,Shufflebeat,Portugal,Porto,801.31€,2017-10-19 03:12:05,801.31,10860
2017-10-19 04:20:47,0268-1604,Twitterbeat,France,Annecy,133.1€,2017-10-19 04:20:47,133.1,10861
2017-10-19 05:10:17,49349-820,Eimbee,France,Amiens,862.24€,2017-10-19 05:10:17,862.24,10862
2017-10-19 05:35:14,55154-5057,Brainsphere,Portugal,Braga,1001.56€,2017-10-19 05:35:14,1001.56,10863
2017-10-19 09:06:16,48951-4042,Thoughtmix,Portugal,Amadora,46.87€,2017-10-19 09:06:16,46.87,10864
2017-10-19 12:08:12,0268-1401,Buzzbean,Germany,Düsseldorf,1412.68€,2017-10-19 12:08:12,1412.68,10865
2017-10-19 13:22:25,68752-024,Twitterbeat,France,Annecy,894.72€,2017-10-19 13:22:25,894.72,10866
2017-10-19 15:24:30,0268-1128,Thoughtmix,Portugal,Amadora,684.69€,2017-10-19 15:24:30,684.69,10867
2017-10-19 15:59:12,49520-501,Shufflebeat,Portugal,Porto,806.05€,2017-10-19 15:59:12,806.05,10868
2017-10-19 16:47:40,36987-1697,Roodel,Portugal,Aranhas,941.4€,2017-10-19 16:47:40,941.4,10869
2017-10-19 22:54:04,24385-268,Twitterbeat,France,Annecy,123.63€,2017-10-19 22:54:04,123.63,10870
2017-10-20 01:59:20,61398-0828,Chatterbridge,Spain,Barcelona,435.26€,2017-10-20 01:59:20,435.26,10871
2017-10-20 02:48:39,51523-002,Thoughtmix,Portugal,Amadora,724.71€,2017-10-20 02:48:39,724.71,10872
2017-10-20 03:25:59,0268-1128,Twitterbeat,France,Annecy,631.31€,2017-10-20 03:25:59,631.31,10873
2017-10-20 03:48:18,49349-106,Thoughtmix,Portugal,Amadora,970.02€,2017-10-20 03:48:18,970.02,10874
2017-10-20 03:49:27,51060-032,Chatterbridge,Spain,Barcelona,1134.18€,2017-10-20 03:49:27,1134.18,10875
2017-10-20 04:03:11,50563-113,Ntags,Portugal,Lisbon,507.49€,2017-10-20 04:03:11,507.49,10876
2017-10-20 13:23:34,55154-5057,Brainsphere,Portugal,Braga,421.64€,2017-10-20 13:23:34,421.64,10877
2017-10-20 18:25:00,36987-1697,Ntags,Portugal,Lisbon,937.08€,2017-10-20 18:25:00,937.08,10878
2017-10-20 21:21:18,68462-565,Thoughtmix,Portugal,Amadora,777.58€,2017-10-20 21:21:18,777.58,10879
2017-10-20 23:17:59,0603-6134,Yozio,Greece,Patras,775.05€,2017-10-20 23:17:59,775.05,10880
2017-10-20 23:49:53,58118-5060,Yozio,Greece,Patras,157.53€,2017-10-20 23:49:53,157.53,10881
2017-10-21 00:11:55,51060-032,Thoughtmix,Portugal,Amadora,176.36€,2017-10-21 00:11:55,176.36,10882
2017-10-21 01:24:52,16714-295,Twitterbeat,France,Annecy,348.26€,2017-10-21 01:24:52,348.26,10883
2017-10-21 01:53:26,0603-6134,Ntags,Portugal,Lisbon,714.66€,2017-10-21 01:53:26,714.66,10884
2017-10-21 06:19:34,70253-307,Thoughtmix,Portugal,Amadora,880.07€,2017-10-21 06:19:34,880.07,10885
2017-10-21 08:04:12,49967-724,Ntags,Portugal,Lisbon,593.0€,2017-10-21 08:04:12,593.0,10886
2017-10-21 15:06:59,51346-145,Brainsphere,Portugal,Braga,939.35€,2017-10-21 15:06:59,939.35,10887
2017-10-21 17:14:47,63629-2733,Teklist,Netherlands,Arnhem,236.48€,2017-10-21 17:14:47,236.48,10888
2017-10-21 22:49:57,49035-530,Teklist,Netherlands,Arnhem,1160.47€,2017-10-21 22:49:57,1160.47,10889
2017-10-22 02:54:15,62670-4404,Shufflebeat,Portugal,Porto,517.91€,2017-10-22 02:54:15,517.91,10890
2017-10-22 04:16:08,0185-0373,Thoughtmix,Portugal,Amadora,1007.71€,2017-10-22 04:16:08,1007.71,10891
2017-10-22 04:34:36,49967-724,Thoughtmix,Portugal,Amadora,586.71€,2017-10-22 04:34:36,586.71,10892
2017-10-22 05:00:42,59779-601,Ntags,Portugal,Lisbon,171.8€,2017-10-22 05:00:42,171.8,10893
2017-10-22 05:10:16,35356-325,Shufflebeat,Portugal,Porto,436.67€,2017-10-22 05:10:16,436.67,10894
2017-10-22 07:11:01,49349-471,Ntags,Portugal,Lisbon,1030.42€,2017-10-22 07:11:01,1030.42,10895
2017-10-22 08:43:29,68084-595,Buzzbean,Germany,Düsseldorf,209.15€,2017-10-22 08:43:29,209.15,10896
2017-10-22 08:55:44,35356-325,Buzzbean,Germany,Düsseldorf,345.99€,2017-10-22 08:55:44,345.99,10897
2017-10-22 10:58:30,68180-121,Avaveo,France,Nice,574.31€,2017-10-22 10:58:30,574.31,10898
2017-10-22 12:10:01,0268-1401,Buzzbean,Germany,Düsseldorf,910.76€,2017-10-22 12:10:01,910.76,10899
2017-10-22 12:33:49,52380-1102,Shufflebeat,Portugal,Porto,439.43€,2017-10-22 12:33:49,439.43,10900
2017-10-22 13:24:03,49349-820,Shufflebeat,Portugal,Porto,309.05€,2017-10-22 13:24:03,309.05,10901
2017-10-22 18:08:56,63629-2733,Brainsphere,Portugal,Braga,169.68€,2017-10-22 18:08:56,169.68,10902
2017-10-22 19:03:23,51531-9500,Teklist,Netherlands,Arnhem,946.78€,2017-10-22 19:03:23,946.78,10903
2017-10-22 20:44:06,55700-014,Shufflebeat,Portugal,Porto,645.41€,2017-10-22 20:44:06,645.41,10904
2017-10-22 21:25:39,50563-113,Brainsphere,Portugal,Braga,574.04€,2017-10-22 21:25:39,574.04,10905
2017-10-22 22:37:38,10237-832,Shufflebeat,Portugal,Porto,291.65€,2017-10-22 22:37:38,291.65,10906
2017-10-23 01:35:47,16590-177,Shufflebeat,Portugal,Porto,1236.44€,2017-10-23 01:35:47,1236.44,10907
2017-10-23 10:41:29,50458-560,Chatterbridge,Spain,Barcelona,1278.6€,2017-10-23 10:41:29,1278.6,10908
2017-10-23 11:37:09,43419-018,Twitterbeat,France,Annecy,239.48€,2017-10-23 11:37:09,239.48,10909
2017-10-23 14:04:03,21695-931,Thoughtmix,Portugal,Amadora,418.11€,2017-10-23 14:04:03,418.11,10910
2017-10-23 16:45:53,13537-468,Gevee,France,Champagnole,619.02€,2017-10-23 16:45:53,619.02,10911
2017-10-23 17:22:59,0268-6107,Chatterbridge,Spain,Barcelona,481.82€,2017-10-23 17:22:59,481.82,10912
2017-10-23 20:18:26,55154-5057,Ntags,Portugal,Lisbon,967.14€,2017-10-23 20:18:26,967.14,10913
2017-10-23 20:22:50,24385-268,Yozio,Greece,Patras,150.57€,2017-10-23 20:22:50,150.57,10914
2017-10-23 20:51:38,55154-5057,Thoughtmix,Portugal,Amadora,705.62€,2017-10-23 20:51:38,705.62,10915
2017-10-23 21:38:34,16590-177,Gabcube,Spain,Almada,1380.88€,2017-10-23 21:38:34,1380.88,10916
2017-10-23 22:46:18,68233-011,Twitterbeat,France,Annecy,732.41€,2017-10-23 22:46:18,732.41,10917
2017-10-23 23:19:43,54473-578,Rhycero,France,Arcueil,251.22€,2017-10-23 23:19:43,251.22,10918
2017-10-23 23:34:46,52959-433,Twitterbeat,France,Annecy,348.52€,2017-10-23 23:34:46,348.52,10919
2017-10-24 00:33:34,0699-7041,Shufflebeat,Portugal,Porto,719.12€,2017-10-24 00:33:34,719.12,10920
2017-10-24 01:20:33,58596-001,Twitterbeat,France,Annecy,478.91€,2017-10-24 01:20:33,478.91,10921
2017-10-24 04:42:01,21695-267,Thoughtmix,Portugal,Amadora,430.65€,2017-10-24 04:42:01,430.65,10922
2017-10-24 05:05:15,68462-565,Twitterbeat,France,Annecy,778.62€,2017-10-24 05:05:15,778.62,10923
2017-10-24 06:22:42,54123-957,Lajo,Greece,Thessaloniki,189.29€,2017-10-24 06:22:42,189.29,10924
2017-10-24 07:15:14,58596-001,Buzzbean,Germany,Düsseldorf,484.22€,2017-10-24 07:15:14,484.22,10925
2017-10-24 07:45:28,55856-0003,Twitterbeat,France,Annecy,292.28€,2017-10-24 07:45:28,292.28,10926
2017-10-24 09:15:29,16729-167,Brainsphere,Portugal,Braga,354.45€,2017-10-24 09:15:29,354.45,10927
2017-10-24 14:43:10,68084-172,Twitterbeat,France,Annecy,426.94€,2017-10-24 14:43:10,426.94,10928
2017-10-24 15:12:17,65044-3014,Ntags,Portugal,Lisbon,898.87€,2017-10-24 15:12:17,898.87,10929
2017-10-24 16:25:23,67544-356,Buzzbean,Germany,Düsseldorf,539.37€,2017-10-24 16:25:23,539.37,10930
2017-10-24 16:41:14,55154-5057,Ntags,Portugal,Lisbon,799.72€,2017-10-24 16:41:14,799.72,10931
2017-10-24 17:36:54,36800-952,Thoughtmix,Portugal,Amadora,182.9€,2017-10-24 17:36:54,182.9,10932
2017-10-24 18:23:22,49349-106,Twitterbeat,France,Annecy,1031.37€,2017-10-24 18:23:22,1031.37,10933
2017-10-24 20:12:45,58118-5060,Buzzbean,Germany,Düsseldorf,153.65€,2017-10-24 20:12:45,153.65,10934
2017-10-25 01:49:45,51060-032,Thoughtmix,Portugal,Amadora,1105.71€,2017-10-25 01:49:45,1105.71,10935
2017-10-25 02:52:00,16729-167,Realpoint,Portugal,Lisbon,311.08€,2017-10-25 02:52:00,311.08,10936
2017-10-25 04:36:19,52959-433,Brainsphere,Portugal,Braga,334.65€,2017-10-25 04:36:19,334.65,10937
2017-10-25 10:24:24,35356-325,Shufflebeat,Portugal,Porto,561.52€,2017-10-25 10:24:24,561.52,10938
2017-10-25 11:57:04,37205-951,Thoughtmix,Portugal,Amadora,196.43€,2017-10-25 11:57:04,196.43,10939
2017-10-25 12:48:37,63629-2733,Chatterbridge,Spain,Barcelona,183.87€,2017-10-25 12:48:37,183.87,10940
2017-10-25 13:34:34,49349-314,Shufflebeat,Portugal,Porto,500.54€,2017-10-25 13:34:34,500.54,10941
2017-10-25 14:12:44,68084-172,Ntags,Portugal,Lisbon,670.96€,2017-10-25 14:12:44,670.96,10942
2017-10-25 16:21:01,67046-030,Twitterbeat,France,Annecy,161.04€,2017-10-25 16:21:01,161.04,10943
2017-10-25 16:23:00,51346-145,Yozio,Greece,Patras,921.87€,2017-10-25 16:23:00,921.87,10944
2017-10-25 18:06:11,49349-106,Twitterbeat,France,Annecy,476.06€,2017-10-25 18:06:11,476.06,10945
2017-10-25 18:06:20,62011-0219,Shufflebeat,Portugal,Porto,772.17€,2017-10-25 18:06:20,772.17,10946
2017-10-25 19:03:53,49349-106,Thoughtmix,Portugal,Amadora,1527.89€,2017-10-25 19:03:53,1527.89,10947
2017-10-25 21:55:17,58118-5060,Shufflebeat,Portugal,Porto,272.1€,2017-10-25 21:55:17,272.1,10948
2017-10-25 22:34:54,60505-2867,Buzzbean,Germany,Düsseldorf,178.78€,2017-10-25 22:34:54,178.78,10949
2017-10-26 00:14:03,52125-444,Yozio,Greece,Patras,285.8€,2017-10-26 00:14:03,285.8,10950
2017-10-26 01:38:02,37205-951,Twitterbeat,France,Annecy,245.98€,2017-10-26 01:38:02,245.98,10951
2017-10-26 01:56:26,51060-032,Shufflebeat,Portugal,Porto,686.36€,2017-10-26 01:56:26,686.36,10952
2017-10-26 05:09:45,37205-992,Thoughtmix,Portugal,Amadora,333.02€,2017-10-26 05:09:45,333.02,10953
2017-10-26 06:09:14,55700-014,Thoughtmix,Portugal,Amadora,628.57€,2017-10-26 06:09:14,628.57,10954
2017-10-26 07:58:44,10237-832,Chatterbridge,Spain,Barcelona,857.36€,2017-10-26 07:58:44,857.36,10955
2017-10-26 09:22:01,52125-444,Twitterbeat,France,Annecy,293.93€,2017-10-26 09:22:01,293.93,10956
2017-10-26 10:19:05,51346-145,Realpoint,Portugal,Lisbon,1013.2€,2017-10-26 10:19:05,1013.2,10957
2017-10-26 11:19:52,0228-2167,Brainsphere,Portugal,Braga,660.12€,2017-10-26 11:19:52,660.12,10958
2017-10-26 13:45:53,51523-002,Gabcube,Spain,Almada,1113.11€,2017-10-26 13:45:53,1113.11,10959
2017-10-26 19:54:23,55154-5057,Thoughtmix,Portugal,Amadora,560.35€,2017-10-26 19:54:23,560.35,10960
